,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
825,True,True,True,False,False,True,False,False,True,True,False,True,True,True,False
826,True,True,True,False,False,True,False,False,True,True,False,True,True,False,True
827,True,True,True,False,False,True,False,False,True,True,False,True,False,True,True
828,True,True,True,False,False,True,False,False,True,True,False,False,True,True,True
829,True,True,True,False,False,True,False,False,True,False,True,True,True,True,False
830,True,True,True,False,False,True,False,False,True,False,True,True,True,False,True
831,True,True,True,False,False,True,False,False,True,False,True,True,False,True,True
832,True,True,True,False,False,True,False,False,True,False,True,False,True,True,True
833,True,True,True,False,False,True,False,False,True,False,False,True,True,True,True
834,True,True,True,False,False,True,False,False,False,True,True,True,True,True,False
835,True,True,True,False,False,True,False,False,False,True,True,True,True,False,True
836,True,True,True,False,False,True,False,False,False,True,True,True,False,True,True
837,True,True,True,False,False,True,False,False,False,True,True,False,True,True,True
838,True,True,True,False,False,True,False,False,False,True,False,True,True,True,True
839,True,True,True,False,False,True,False,False,False,False,True,True,True,True,True
840,True,True,True,False,False,False,True,True,True,True,True,True,False,False,False
841,True,True,True,False,False,False,True,True,True,True,True,False,True,False,False
842,True,True,True,False,False,False,True,True,True,True,True,False,False,True,False
843,True,True,True,False,False,False,True,True,True,True,True,False,False,False,True
844,True,True,True,False,False,False,True,True,True,True,False,True,True,False,False
845,True,True,True,False,False,False,True,True,True,True,False,True,False,True,False
846,True,True,True,False,False,False,True,True,True,True,False,True,False,False,True
847,True,True,True,False,False,False,True,True,True,True,False,False,True,True,False
848,True,True,True,False,False,False,True,True,True,True,False,False,True,False,True
849,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True
850,True,True,True,False,False,False,True,True,True,False,True,True,True,False,False
851,True,True,True,False,False,False,True,True,True,False,True,True,False,True,False
852,True,True,True,False,False,False,True,True,True,False,True,True,False,False,True
853,True,True,True,False,False,False,True,True,True,False,True,False,True,True,False
854,True,True,True,False,False,False,True,True,True,False,True,False,True,False,True
855,True,True,True,False,False,False,True,True,True,False,True,False,False,True,True
856,True,True,True,False,False,False,True,True,True,False,False,True,True,True,False
857,True,True,True,False,False,False,True,True,True,False,False,True,True,False,True
858,True,True,True,False,False,False,True,True,True,False,False,True,False,True,True
859,True,True,True,False,False,False,True,True,True,False,False,False,True,True,True
860,True,True,True,False,False,False,True,True,False,True,True,True,True,False,False
861,True,True,True,False,False,False,True,True,False,True,True,True,False,True,False
862,True,True,True,False,False,False,True,True,False,True,True,True,False,False,True
863,True,True,True,False,False,False,True,True,False,True,True,False,True,True,False
864,True,True,True,False,False,False,True,True,False,True,True,False,True,False,True
865,True,True,True,False,False,False,True,True,False,True,True,False,False,True,True
866,True,True,True,False,False,False,True,True,False,True,False,True,True,True,False
867,True,True,True,False,False,False,True,True,False,True,False,True,True,False,True
868,True,True,True,False,False,False,True,True,False,True,False,True,False,True,True
869,True,True,True,False,False,False,True,True,False,True,False,False,True,True,True
870,True,True,True,False,False,False,True,True,False,False,True,True,True,True,False
871,True,True,True,False,False,False,True,True,False,False,True,True,True,False,True
872,True,True,True,False,False,False,True,True,False,False,True,True,False,True,True
873,True,True,True,False,False,False,True,True,False,False,True,False,True,True,True
874,True,True,True,False,False,False,True,True,False,False,False,True,True,True,True
875,True,True,True,False,False,False,True,False,True,True,True,True,True,False,False
876,True,True,True,False,False,False,True,False,True,True,True,True,False,True,False
877,True,True,True,False,False,False,True,False,True,True,True,True,False,False,True
878,True,True,True,False,False,False,True,False,True,True,True,False,True,True,False
879,True,True,True,False,False,False,True,False,True,True,True,False,True,False,True
880,True,True,True,False,False,False,True,False,True,True,True,False,False,True,True
881,True,True,True,False,False,False,True,False,True,True,False,True,True,True,False
882,True,True,True,False,False,False,True,False,True,True,False,True,True,False,True
883,True,True,True,False,False,False,True,False,True,True,False,True,False,True,True
884,True,True,True,False,False,False,True,False,True,True,False,False,True,True,True
885,True,True,True,False,False,False,True,False,True,False,True,True,True,True,False
886,True,True,True,False,False,False,True,False,True,False,True,True,True,False,True
887,True,True,True,False,False,False,True,False,True,False,True,True,False,True,True
888,True,True,True,False,False,False,True,False,True,False,True,False,True,True,True
889,True,True,True,False,False,False,True,False,True,False,False,True,True,True,True
890,True,True,True,False,False,False,True,False,False,True,True,True,True,True,False
891,True,True,True,False,False,False,True,False,False,True,True,True,True,False,True
892,True,True,True,False,False,False,True,False,False,True,True,True,False,True,True
893,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True
894,True,True,True,False,False,False,True,False,False,True,False,True,True,True,True
895,True,True,True,False,False,False,True,False,False,False,True,True,True,True,True
896,True,True,True,False,False,False,False,True,True,True,True,True,True,False,False
897,True,True,True,False,False,False,False,True,True,True,True,True,False,True,False
898,True,True,True,False,False,False,False,True,True,True,True,True,False,False,True
899,True,True,True,False,False,False,False,True,True,True,True,False,True,True,False
900,True,True,True,False,False,False,False,True,True,True,True,False,True,False,True
901,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True
902,True,True,True,False,False,False,False,True,True,True,False,True,True,True,False
903,True,True,True,False,False,False,False,True,True,True,False,True,True,False,True
904,True,True,True,False,False,False,False,True,True,True,False,True,False,True,True
905,True,True,True,False,False,False,False,True,True,True,False,False,True,True,True
906,True,True,True,False,False,False,False,True,True,False,True,True,True,True,False
907,True,True,True,False,False,False,False,True,True,False,True,True,True,False,True
908,True,True,True,False,False,False,False,True,True,False,True,True,False,True,True
909,True,True,True,False,False,False,False,True,True,False,True,False,True,True,True
910,True,True,True,False,False,False,False,True,True,False,False,True,True,True,True
911,True,True,True,False,False,False,False,True,False,True,True,True,True,True,False
912,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True
913,True,True,True,False,False,False,False,True,False,True,True,True,False,True,True
914,True,True,True,False,False,False,False,True,False,True,True,False,True,True,True
915,True,True,True,False,False,False,False,True,False,True,False,True,True,True,True
916,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True
917,True,True,True,False,False,False,False,False,True,True,True,True,True,True,False
918,True,True,True,False,False,False,False,False,True,True,True,True,True,False,True
919,True,True,True,False,False,False,False,False,True,True,True,True,False,True,True
920,True,True,True,False,False,False,False,False,True,True,True,False,True,True,True
921,True,True,True,False,False,False,False,False,True,True,False,True,True,True,True
922,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True
923,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True
924,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False
925,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False
926,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False
927,True,True,False,True,True,True,True,True,True,False,False,False,True,False,False
928,True,True,False,True,True,True,True,True,True,False,False,False,False,True,False
929,True,True,False,True,True,True,True,True,True,False,False,False,False,False,True
930,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False
931,True,True,False,True,True,True,True,True,False,True,False,True,False,False,False
932,True,True,False,True,True,True,True,True,False,True,False,False,True,False,False
933,True,True,False,True,True,True,True,True,False,True,False,False,False,True,False
934,True,True,False,True,True,True,True,True,False,True,False,False,False,False,True
935,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False
936,True,True,False,True,True,True,True,True,False,False,True,False,True,False,False
937,True,True,False,True,True,True,True,True,False,False,True,False,False,True,False
938,True,True,False,True,True,True,True,True,False,False,True,False,False,False,True
939,True,True,False,True,True,True,True,True,False,False,False,True,True,False,False
940,True,True,False,True,True,True,True,True,False,False,False,True,False,True,False
941,True,True,False,True,True,True,True,True,False,False,False,True,False,False,True
942,True,True,False,True,True,True,True,True,False,False,False,False,True,True,False
943,True,True,False,True,True,True,True,True,False,False,False,False,True,False,True
944,True,True,False,True,True,True,True,True,False,False,False,False,False,True,True
945,True,True,False,True,True,True,True,False,True,True,True,False,False,False,False
946,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False
947,True,True,False,True,True,True,True,False,True,True,False,False,True,False,False
948,True,True,False,True,True,True,True,False,True,True,False,False,False,True,False
949,True,True,False,True,True,True,True,False,True,True,False,False,False,False,True
950,True,True,False,True,True,True,True,False,True,False,True,True,False,False,False
951,True,True,False,True,True,True,True,False,True,False,True,False,True,False,False
952,True,True,False,True,True,True,True,False,True,False,True,False,False,True,False
953,True,True,False,True,True,True,True,False,True,False,True,False,False,False,True
954,True,True,False,True,True,True,True,False,True,False,False,True,True,False,False
955,True,True,False,True,True,True,True,False,True,False,False,True,False,True,False
956,True,True,False,True,True,True,True,False,True,False,False,True,False,False,True
957,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False
958,True,True,False,True,True,True,True,False,True,False,False,False,True,False,True
959,True,True,False,True,True,True,True,False,True,False,False,False,False,True,True
960,True,True,False,True,True,True,True,False,False,True,True,True,False,False,False
961,True,True,False,True,True,True,True,False,False,True,True,False,True,False,False
962,True,True,False,True,True,True,True,False,False,True,True,False,False,True,False
963,True,True,False,True,True,True,True,False,False,True,True,False,False,False,True
964,True,True,False,True,True,True,True,False,False,True,False,True,True,False,False
965,True,True,False,True,True,True,True,False,False,True,False,True,False,True,False
966,True,True,False,True,True,True,True,False,False,True,False,True,False,False,True
967,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False
968,True,True,False,True,True,True,True,False,False,True,False,False,True,False,True
969,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True
970,True,True,False,True,True,True,True,False,False,False,True,True,True,False,False
971,True,True,False,True,True,True,True,False,False,False,True,True,False,True,False
972,True,True,False,True,True,True,True,False,False,False,True,True,False,False,True
973,True,True,False,True,True,True,True,False,False,False,True,False,True,True,False
974,True,True,False,True,True,True,True,False,False,False,True,False,True,False,True
975,True,True,False,True,True,True,True,False,False,False,True,False,False,True,True
976,True,True,False,True,True,True,True,False,False,False,False,True,True,True,False
977,True,True,False,True,True,True,True,False,False,False,False,True,True,False,True
978,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True
979,True,True,False,True,True,True,True,False,False,False,False,False,True,True,True
980,True,True,False,True,True,True,False,True,True,True,True,False,False,False,False
981,True,True,False,True,True,True,False,True,True,True,False,True,False,False,False
982,True,True,False,True,True,True,False,True,True,True,False,False,True,False,False
983,True,True,False,True,True,True,False,True,True,True,False,False,False,True,False
984,True,True,False,True,True,True,False,True,True,True,False,False,False,False,True
985,True,True,False,True,True,True,False,True,True,False,True,True,False,False,False
986,True,True,False,True,True,True,False,True,True,False,True,False,True,False,False
987,True,True,False,True,True,True,False,True,True,False,True,False,False,True,False
988,True,True,False,True,True,True,False,True,True,False,True,False,False,False,True
989,True,True,False,True,True,True,False,True,True,False,False,True,True,False,False
990,True,True,False,True,True,True,False,True,True,False,False,True,False,True,False
991,True,True,False,True,True,True,False,True,True,False,False,True,False,False,True
992,True,True,False,True,True,True,False,True,True,False,False,False,True,True,False
993,True,True,False,True,True,True,False,True,True,False,False,False,True,False,True
994,True,True,False,True,True,True,False,True,True,False,False,False,False,True,True
995,True,True,False,True,True,True,False,True,False,True,True,True,False,False,False
996,True,True,False,True,True,True,False,True,False,True,True,False,True,False,False
997,True,True,False,True,True,True,False,True,False,True,True,False,False,True,False
998,True,True,False,True,True,True,False,True,False,True,True,False,False,False,True
999,True,True,False,True,True,True,False,True,False,True,False,True,True,False,False
1000,True,True,False,True,True,True,False,True,False,True,False,True,False,True,False
1001,True,True,False,True,True,True,False,True,False,True,False,True,False,False,True
1002,True,True,False,True,True,True,False,True,False,True,False,False,True,True,False
1003,True,True,False,True,True,True,False,True,False,True,False,False,True,False,True
1004,True,True,False,True,True,True,False,True,False,True,False,False,False,True,True
1005,True,True,False,True,True,True,False,True,False,False,True,True,True,False,False
1006,True,True,False,True,True,True,False,True,False,False,True,True,False,True,False
1007,True,True,False,True,True,True,False,True,False,False,True,True,False,False,True
1008,True,True,False,True,True,True,False,True,False,False,True,False,True,True,False
1009,True,True,False,True,True,True,False,True,False,False,True,False,True,False,True
1010,True,True,False,True,True,True,False,True,False,False,True,False,False,True,True
1011,True,True,False,True,True,True,False,True,False,False,False,True,True,True,False
1012,True,True,False,True,True,True,False,True,False,False,False,True,True,False,True
1013,True,True,False,True,True,True,False,True,False,False,False,True,False,True,True
1014,True,True,False,True,True,True,False,True,False,False,False,False,True,True,True
1015,True,True,False,True,True,True,False,False,True,True,True,True,False,False,False
1016,True,True,False,True,True,True,False,False,True,True,True,False,True,False,False
1017,True,True,False,True,True,True,False,False,True,True,True,False,False,True,False
1018,True,True,False,True,True,True,False,False,True,True,True,False,False,False,True
1019,True,True,False,True,True,True,False,False,True,True,False,True,True,False,False
1020,True,True,False,True,True,True,False,False,True,True,False,True,False,True,False
1021,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True
1022,True,True,False,True,True,True,False,False,True,True,False,False,True,True,False
1023,True,True,False,True,True,True,False,False,True,True,False,False,True,False,True
1024,True,True,False,True,True,True,False,False,True,True,False,False,False,True,True
1025,True,True,False,True,True,True,False,False,True,False,True,True,True,False,False
1026,True,True,False,True,True,True,False,False,True,False,True,True,False,True,False
1027,True,True,False,True,True,True,False,False,True,False,True,True,False,False,True
1028,True,True,False,True,True,True,False,False,True,False,True,False,True,True,False
1029,True,True,False,True,True,True,False,False,True,False,True,False,True,False,True
1030,True,True,False,True,True,True,False,False,True,False,True,False,False,True,True
1031,True,True,False,True,True,True,False,False,True,False,False,True,True,True,False
1032,True,True,False,True,True,True,False,False,True,False,False,True,True,False,True
1033,True,True,False,True,True,True,False,False,True,False,False,True,False,True,True
1034,True,True,False,True,True,True,False,False,True,False,False,False,True,True,True
1035,True,True,False,True,True,True,False,False,False,True,True,True,True,False,False
1036,True,True,False,True,True,True,False,False,False,True,True,True,False,True,False
1037,True,True,False,True,True,True,False,False,False,True,True,True,False,False,True
1038,True,True,False,True,True,True,False,False,False,True,True,False,True,True,False
1039,True,True,False,True,True,True,False,False,False,True,True,False,True,False,True
1040,True,True,False,True,True,True,False,False,False,True,True,False,False,True,True
1041,True,True,False,True,True,True,False,False,False,True,False,True,True,True,False
1042,True,True,False,True,True,True,False,False,False,True,False,True,True,False,True
1043,True,True,False,True,True,True,False,False,False,True,False,True,False,True,True
1044,True,True,False,True,True,True,False,False,False,True,False,False,True,True,True
1045,True,True,False,True,True,True,False,False,False,False,True,True,True,True,False
1046,True,True,False,True,True,True,False,False,False,False,True,True,True,False,True
1047,True,True,False,True,True,True,False,False,False,False,True,True,False,True,True
1048,True,True,False,True,True,True,False,False,False,False,True,False,True,True,True
1049,True,True,False,True,True,True,False,False,False,False,False,True,True,True,True
1050,True,True,False,True,True,False,True,True,True,True,True,False,False,False,False
1051,True,True,False,True,True,False,True,True,True,True,False,True,False,False,False
1052,True,True,False,True,True,False,True,True,True,True,False,False,True,False,False
1053,True,True,False,True,True,False,True,True,True,True,False,False,False,True,False
1054,True,True,False,True,True,False,True,True,True,True,False,False,False,False,True
1055,True,True,False,True,True,False,True,True,True,False,True,True,False,False,False
1056,True,True,False,True,True,False,True,True,True,False,True,False,True,False,False
1057,True,True,False,True,True,False,True,True,True,False,True,False,False,True,False
1058,True,True,False,True,True,False,True,True,True,False,True,False,False,False,True
1059,True,True,False,True,True,False,True,True,True,False,False,True,True,False,False
1060,True,True,False,True,True,False,True,True,True,False,False,True,False,True,False
1061,True,True,False,True,True,False,True,True,True,False,False,True,False,False,True
1062,True,True,False,True,True,False,True,True,True,False,False,False,True,True,False
1063,True,True,False,True,True,False,True,True,True,False,False,False,True,False,True
1064,True,True,False,True,True,False,True,True,True,False,False,False,False,True,True
1065,True,True,False,True,True,False,True,True,False,True,True,True,False,False,False
1066,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False
1067,True,True,False,True,True,False,True,True,False,True,True,False,False,True,False
1068,True,True,False,True,True,False,True,True,False,True,True,False,False,False,True
1069,True,True,False,True,True,False,True,True,False,True,False,True,True,False,False
1070,True,True,False,True,True,False,True,True,False,True,False,True,False,True,False
1071,True,True,False,True,True,False,True,True,False,True,False,True,False,False,True
1072,True,True,False,True,True,False,True,True,False,True,False,False,True,True,False
1073,True,True,False,True,True,False,True,True,False,True,False,False,True,False,True
1074,True,True,False,True,True,False,True,True,False,True,False,False,False,True,True
1075,True,True,False,True,True,False,True,True,False,False,True,True,True,False,False
1076,True,True,False,True,True,False,True,True,False,False,True,True,False,True,False
1077,True,True,False,True,True,False,True,True,False,False,True,True,False,False,True
1078,True,True,False,True,True,False,True,True,False,False,True,False,True,True,False
1079,True,True,False,True,True,False,True,True,False,False,True,False,True,False,True
1080,True,True,False,True,True,False,True,True,False,False,True,False,False,True,True
1081,True,True,False,True,True,False,True,True,False,False,False,True,True,True,False
1082,True,True,False,True,True,False,True,True,False,False,False,True,True,False,True
1083,True,True,False,True,True,False,True,True,False,False,False,True,False,True,True
1084,True,True,False,True,True,False,True,True,False,False,False,False,True,True,True
1085,True,True,False,True,True,False,True,False,True,True,True,True,False,False,False
1086,True,True,False,True,True,False,True,False,True,True,True,False,True,False,False
1087,True,True,False,True,True,False,True,False,True,True,True,False,False,True,False
1088,True,True,False,True,True,False,True,False,True,True,True,False,False,False,True
1089,True,True,False,True,True,False,True,False,True,True,False,True,True,False,False
1090,True,True,False,True,True,False,True,False,True,True,False,True,False,True,False
1091,True,True,False,True,True,False,True,False,True,True,False,True,False,False,True
1092,True,True,False,True,True,False,True,False,True,True,False,False,True,True,False
1093,True,True,False,True,True,False,True,False,True,True,False,False,True,False,True
1094,True,True,False,True,True,False,True,False,True,True,False,False,False,True,True
1095,True,True,False,True,True,False,True,False,True,False,True,True,True,False,False
1096,True,True,False,True,True,False,True,False,True,False,True,True,False,True,False
1097,True,True,False,True,True,False,True,False,True,False,True,True,False,False,True
1098,True,True,False,True,True,False,True,False,True,False,True,False,True,True,False
1099,True,True,False,True,True,False,True,False,True,False,True,False,True,False,True
1100,True,True,False,True,True,False,True,False,True,False,True,False,False,True,True
1101,True,True,False,True,True,False,True,False,True,False,False,True,True,True,False
1102,True,True,False,True,True,False,True,False,True,False,False,True,True,False,True
1103,True,True,False,True,True,False,True,False,True,False,False,True,False,True,True
1104,True,True,False,True,True,False,True,False,True,False,False,False,True,True,True
1105,True,True,False,True,True,False,True,False,False,True,True,True,True,False,False
1106,True,True,False,True,True,False,True,False,False,True,True,True,False,True,False
1107,True,True,False,True,True,False,True,False,False,True,True,True,False,False,True
1108,True,True,False,True,True,False,True,False,False,True,True,False,True,True,False
1109,True,True,False,True,True,False,True,False,False,True,True,False,True,False,True
1110,True,True,False,True,True,False,True,False,False,True,True,False,False,True,True
1111,True,True,False,True,True,False,True,False,False,True,False,True,True,True,False
1112,True,True,False,True,True,False,True,False,False,True,False,True,True,False,True
1113,True,True,False,True,True,False,True,False,False,True,False,True,False,True,True
1114,True,True,False,True,True,False,True,False,False,True,False,False,True,True,True
1115,True,True,False,True,True,False,True,False,False,False,True,True,True,True,False
1116,True,True,False,True,True,False,True,False,False,False,True,True,True,False,True
1117,True,True,False,True,True,False,True,False,False,False,True,True,False,True,True
1118,True,True,False,True,True,False,True,False,False,False,True,False,True,True,True
1119,True,True,False,True,True,False,True,False,False,False,False,True,True,True,True
1120,True,True,False,True,True,False,False,True,True,True,True,True,False,False,False
1121,True,True,False,True,True,False,False,True,True,True,True,False,True,False,False
1122,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False
1123,True,True,False,True,True,False,False,True,True,True,True,False,False,False,True
1124,True,True,False,True,True,False,False,True,True,True,False,True,True,False,False
1125,True,True,False,True,True,False,False,True,True,True,False,True,False,True,False
1126,True,True,False,True,True,False,False,True,True,True,False,True,False,False,True
1127,True,True,False,True,True,False,False,True,True,True,False,False,True,True,False
1128,True,True,False,True,True,False,False,True,True,True,False,False,True,False,True
1129,True,True,False,True,True,False,False,True,True,True,False,False,False,True,True
1130,True,True,False,True,True,False,False,True,True,False,True,True,True,False,False
1131,True,True,False,True,True,False,False,True,True,False,True,True,False,True,False
1132,True,True,False,True,True,False,False,True,True,False,True,True,False,False,True
1133,True,True,False,True,True,False,False,True,True,False,True,False,True,True,False
1134,True,True,False,True,True,False,False,True,True,False,True,False,True,False,True
1135,True,True,False,True,True,False,False,True,True,False,True,False,False,True,True
1136,True,True,False,True,True,False,False,True,True,False,False,True,True,True,False
1137,True,True,False,True,True,False,False,True,True,False,False,True,True,False,True
1138,True,True,False,True,True,False,False,True,True,False,False,True,False,True,True
1139,True,True,False,True,True,False,False,True,True,False,False,False,True,True,True
1140,True,True,False,True,True,False,False,True,False,True,True,True,True,False,False
1141,True,True,False,True,True,False,False,True,False,True,True,True,False,True,False
1142,True,True,False,True,True,False,False,True,False,True,True,True,False,False,True
1143,True,True,False,True,True,False,False,True,False,True,True,False,True,True,False
1144,True,True,False,True,True,False,False,True,False,True,True,False,True,False,True
1145,True,True,False,True,True,False,False,True,False,True,True,False,False,True,True
1146,True,True,False,True,True,False,False,True,False,True,False,True,True,True,False
1147,True,True,False,True,True,False,False,True,False,True,False,True,True,False,True
1148,True,True,False,True,True,False,False,True,False,True,False,True,False,True,True
1149,True,True,False,True,True,False,False,True,False,True,False,False,True,True,True
1150,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False
1151,True,True,False,True,True,False,False,True,False,False,True,True,True,False,True
1152,True,True,False,True,True,False,False,True,False,False,True,True,False,True,True
1153,True,True,False,True,True,False,False,True,False,False,True,False,True,True,True
1154,True,True,False,True,True,False,False,True,False,False,False,True,True,True,True
1155,True,True,False,True,True,False,False,False,True,True,True,True,True,False,False
1156,True,True,False,True,True,False,False,False,True,True,True,True,False,True,False
1157,True,True,False,True,True,False,False,False,True,True,True,True,False,False,True
1158,True,True,False,True,True,False,False,False,True,True,True,False,True,True,False
1159,True,True,False,True,True,False,False,False,True,True,True,False,True,False,True
1160,True,True,False,True,True,False,False,False,True,True,True,False,False,True,True
1161,True,True,False,True,True,False,False,False,True,True,False,True,True,True,False
1162,True,True,False,True,True,False,False,False,True,True,False,True,True,False,True
1163,True,True,False,True,True,False,False,False,True,True,False,True,False,True,True
1164,True,True,False,True,True,False,False,False,True,True,False,False,True,True,True
1165,True,True,False,True,True,False,False,False,True,False,True,True,True,True,False
1166,True,True,False,True,True,False,False,False,True,False,True,True,True,False,True
1167,True,True,False,True,True,False,False,False,True,False,True,True,False,True,True
1168,True,True,False,True,True,False,False,False,True,False,True,False,True,True,True
1169,True,True,False,True,True,False,False,False,True,False,False,True,True,True,True
1170,True,True,False,True,True,False,False,False,False,True,True,True,True,True,False
1171,True,True,False,True,True,False,False,False,False,True,True,True,True,False,True
1172,True,True,False,True,True,False,False,False,False,True,True,True,False,True,True
1173,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True
1174,True,True,False,True,True,False,False,False,False,True,False,True,True,True,True
1175,True,True,False,True,True,False,False,False,False,False,True,True,True,True,True
1176,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False
1177,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False
1178,True,True,False,True,False,True,True,True,True,True,False,False,True,False,False
1179,True,True,False,True,False,True,True,True,True,True,False,False,False,True,False
1180,True,True,False,True,False,True,True,True,True,True,False,False,False,False,True
1181,True,True,False,True,False,True,True,True,True,False,True,True,False,False,False
1182,True,True,False,True,False,True,True,True,True,False,True,False,True,False,False
1183,True,True,False,True,False,True,True,True,True,False,True,False,False,True,False
1184,True,True,False,True,False,True,True,True,True,False,True,False,False,False,True
1185,True,True,False,True,False,True,True,True,True,False,False,True,True,False,False
1186,True,True,False,True,False,True,True,True,True,False,False,True,False,True,False
1187,True,True,False,True,False,True,True,True,True,False,False,True,False,False,True
1188,True,True,False,True,False,True,True,True,True,False,False,False,True,True,False
1189,True,True,False,True,False,True,True,True,True,False,False,False,True,False,True
1190,True,True,False,True,False,True,True,True,True,False,False,False,False,True,True
1191,True,True,False,True,False,True,True,True,False,True,True,True,False,False,False
1192,True,True,False,True,False,True,True,True,False,True,True,False,True,False,False
1193,True,True,False,True,False,True,True,True,False,True,True,False,False,True,False
1194,True,True,False,True,False,True,True,True,False,True,True,False,False,False,True
1195,True,True,False,True,False,True,True,True,False,True,False,True,True,False,False
1196,True,True,False,True,False,True,True,True,False,True,False,True,False,True,False
1197,True,True,False,True,False,True,True,True,False,True,False,True,False,False,True
1198,True,True,False,True,False,True,True,True,False,True,False,False,True,True,False
1199,True,True,False,True,False,True,True,True,False,True,False,False,True,False,True
1200,True,True,False,True,False,True,True,True,False,True,False,False,False,True,True
1201,True,True,False,True,False,True,True,True,False,False,True,True,True,False,False
1202,True,True,False,True,False,True,True,True,False,False,True,True,False,True,False
1203,True,True,False,True,False,True,True,True,False,False,True,True,False,False,True
1204,True,True,False,True,False,True,True,True,False,False,True,False,True,True,False
1205,True,True,False,True,False,True,True,True,False,False,True,False,True,False,True
1206,True,True,False,True,False,True,True,True,False,False,True,False,False,True,True
1207,True,True,False,True,False,True,True,True,False,False,False,True,True,True,False
1208,True,True,False,True,False,True,True,True,False,False,False,True,True,False,True
1209,True,True,False,True,False,True,True,True,False,False,False,True,False,True,True
1210,True,True,False,True,False,True,True,True,False,False,False,False,True,True,True
1211,True,True,False,True,False,True,True,False,True,True,True,True,False,False,False
1212,True,True,False,True,False,True,True,False,True,True,True,False,True,False,False
1213,True,True,False,True,False,True,True,False,True,True,True,False,False,True,False
1214,True,True,False,True,False,True,True,False,True,True,True,False,False,False,True
1215,True,True,False,True,False,True,True,False,True,True,False,True,True,False,False
1216,True,True,False,True,False,True,True,False,True,True,False,True,False,True,False
1217,True,True,False,True,False,True,True,False,True,True,False,True,False,False,True
1218,True,True,False,True,False,True,True,False,True,True,False,False,True,True,False
1219,True,True,False,True,False,True,True,False,True,True,False,False,True,False,True
1220,True,True,False,True,False,True,True,False,True,True,False,False,False,True,True
1221,True,True,False,True,False,True,True,False,True,False,True,True,True,False,False
1222,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False
1223,True,True,False,True,False,True,True,False,True,False,True,True,False,False,True
1224,True,True,False,True,False,True,True,False,True,False,True,False,True,True,False
1225,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True
1226,True,True,False,True,False,True,True,False,True,False,True,False,False,True,True
1227,True,True,False,True,False,True,True,False,True,False,False,True,True,True,False
1228,True,True,False,True,False,True,True,False,True,False,False,True,True,False,True
1229,True,True,False,True,False,True,True,False,True,False,False,True,False,True,True
1230,True,True,False,True,False,True,True,False,True,False,False,False,True,True,True
1231,True,True,False,True,False,True,True,False,False,True,True,True,True,False,False
1232,True,True,False,True,False,True,True,False,False,True,True,True,False,True,False
1233,True,True,False,True,False,True,True,False,False,True,True,True,False,False,True
1234,True,True,False,True,False,True,True,False,False,True,True,False,True,True,False
1235,True,True,False,True,False,True,True,False,False,True,True,False,True,False,True
1236,True,True,False,True,False,True,True,False,False,True,True,False,False,True,True
1237,True,True,False,True,False,True,True,False,False,True,False,True,True,True,False
1238,True,True,False,True,False,True,True,False,False,True,False,True,True,False,True
1239,True,True,False,True,False,True,True,False,False,True,False,True,False,True,True
1240,True,True,False,True,False,True,True,False,False,True,False,False,True,True,True
1241,True,True,False,True,False,True,True,False,False,False,True,True,True,True,False
1242,True,True,False,True,False,True,True,False,False,False,True,True,True,False,True
1243,True,True,False,True,False,True,True,False,False,False,True,True,False,True,True
1244,True,True,False,True,False,True,True,False,False,False,True,False,True,True,True
1245,True,True,False,True,False,True,True,False,False,False,False,True,True,True,True
1246,True,True,False,True,False,True,False,True,True,True,True,True,False,False,False
1247,True,True,False,True,False,True,False,True,True,True,True,False,True,False,False
1248,True,True,False,True,False,True,False,True,True,True,True,False,False,True,False
1249,True,True,False,True,False,True,False,True,True,True,True,False,False,False,True
1250,True,True,False,True,False,True,False,True,True,True,False,True,True,False,False
1251,True,True,False,True,False,True,False,True,True,True,False,True,False,True,False
1252,True,True,False,True,False,True,False,True,True,True,False,True,False,False,True
